"iso3c","Year","gov_norm","gdppc","pop"
"ROU",2022,0.59096624062311,32040.41,19.06052425
"ROU",2023,0.598739068422289,33260.66,18.98048425
"ROU",2024,0.606415722487153,34494.23,18.90144476
"ROU",2025,0.613910895073049,35704.63,18.81940376
"ROU",2026,0.619941191954753,36647.83,18.66720683
"ROU",2027,0.625901787772853,37591.02,18.5150099
"ROU",2028,0.631795671485172,38534.21,18.36281297
"ROU",2029,0.637625619066768,39477.41,18.21061603
"ROU",2030,0.643394148171134,40420.6,18.0584191
"ROU",2035,0.67085546051856,44499.73,17.26948322
"ROU",2040,0.69270734472027,47238.73,16.45869457
"ROU",2045,0.710082421718797,49771.24,15.62991549
"ROU",2050,0.727114806819064,52382.2,14.79341172
"ROU",2055,0.742989575793536,55002.74,13.95589154
"ROU",2060,0.758738878194098,58294.32,13.11542377
"ROU",2065,0.774345233879595,61843.18,12.28054625
"ROU",2070,0.788967461558891,65569.84,11.46863955
"ROU",2075,0.80305936898909,69273.58,10.71822553
"ROU",2080,0.815325787893106,73024.7,10.04363554
"ROU",2085,0.82790137874735,76806.31,9.427590663
"ROU",2090,0.839378611975026,80609.29,8.864297355
"ROU",2095,0.850488635167954,84432.14,8.346234203
"ROU",2100,NA,88268.27,7.861001029
"RUS",2020,0.499239600719611,26546.8,144.3787198
"RUS",2021,0.506154920225587,27549.89,144.3027025
"RUS",2022,0.513094705466307,28603.93,144.1746735
"RUS",2023,0.518647346428414,29240.17,143.9976334
"RUS",2024,0.523956571724886,29813.47,143.7825847
"RUS",2025,0.529272955196077,30405.82,143.5315278
"RUS",2026,0.536497700388195,31795.86,143.1078819
"RUS",2027,0.543538334473556,33185.89,142.6842361
"RUS",2028,0.550408831559356,34575.92,142.2605903
"RUS",2029,0.557121521883772,35965.96,141.8369444
"RUS",2030,0.563687270520828,37355.99,141.4132986
"RUS",2035,0.594347766853617,44886.89,139.1312559
"RUS",2040,0.61721265169064,49978.73,137.2677127
"RUS",2045,0.636764181475896,53811.29,135.967538
"RUS",2050,0.653342232978977,56689.63,135.0847484
"RUS",2055,0.670212347954945,59663.36,134.320184
"RUS",2060,0.687242854863056,63647.91,133.4597832
"RUS",2065,0.704694009033112,67916.09,132.521376
"RUS",2070,0.721362344500803,72077.67,131.6118413
"RUS",2075,0.739063149954602,75796.25,131.0555643
"RUS",2080,0.753807106868521,79224.25,131.0726852
"RUS",2085,0.768114963602115,82658.38,131.5409264
"RUS",2090,0.782167648931608,86255.04,132.3490527
"RUS",2095,0.797373657172852,89997.41,133.2703391
"RUS",2100,NA,93677.01,134.091534
"RWA",2020,0.551568627208551,2175.98,12.952
"RWA",2021,0.555571946399965,2247.85,13.277
"RWA",2022,0.560549875885479,2347.89,13.6
"RWA",2023,0.566458080713429,2478.38,13.925
"RWA",2024,0.572037492135165,2606.39,14.25
"RWA",2025,0.577591416200114,2740.22,14.577
"RWA",2026,0.582128430931256,2866.31,14.89424123
"RWA",2027,0.586494270791928,2992.39,15.21148246
"RWA",2028,0.590703364222669,3118.47,15.5287237
"RWA",2029,0.594768411607558,3244.56,15.84596493
"RWA",2030,0.598699865482412,3370.64,16.16320616
"RWA",2035,0.617879786470807,4089.24,17.78703064
"RWA",2040,0.6356372385983,4960.95,19.39758972
"RWA",2045,0.653419549036282,6020.18,20.94033682
"RWA",2050,0.6719521773563,7308.52,22.36864503
"RWA",2055,0.689392537219586,8906.11,23.66598209
"RWA",2060,0.706340196193865,10879.74,24.8211615
"RWA",2065,0.725725377286022,13229.34,25.82032388
"RWA",2070,0.742312791841124,15966.06,26.6550546
"RWA",2075,0.760199349991017,19087.09,27.32258179
"RWA",2080,0.774576745402314,22647.32,27.81894562
"RWA",2085,0.79052957519351,26701.55,28.13880034
"RWA",2090,0.806745694475636,31322.39,28.2783841
"RWA",2095,0.82168363952515,36507.18,28.24472561
"RWA",2100,NA,42250.76,28.04356659
"SAU",2020,0.598915739433586,44131.77,34.814
"SAU",2021,0.606227536706054,44534.45,35.341
"SAU",2022,0.61446574178589,45421.25,35.845
"SAU",2023,0.62165789340519,45785.67,36.329
"SAU",2024,0.628844602847445,46156.21,36.797
"SAU",2025,0.635966976488751,46501.88,37.249
"SAU",2026,0.642765242838649,47061.84,37.75924178
"SAU",2027,0.649539673236993,47621.8,38.26948356
"SAU",2028,0.656290645642952,48181.77,38.77972534
"SAU",2029,0.663018472351087,48741.73,39.28996712
"SAU",2030,0.669723510948282,49301.69,39.8002089
"SAU",2035,0.697815886677545,49969.59,42.13788223
"SAU",2040,0.72238817717313,51232.94,44.30818181
"SAU",2045,0.74507135837187,52404.9,46.30554837
"SAU",2050,0.765815418913305,53442.85,48.05900191
"SAU",2055,0.785099340521934,54629.06,49.47254577
"SAU",2060,0.803307874916,56212.48,50.52543193
"SAU",2065,0.819788247889713,58262.21,51.28844184
"SAU",2070,0.837988460808899,60743.26,51.87186745
"SAU",2075,0.854375747470959,63719.3,52.37776108
"SAU",2080,0.870558237121894,67386.82,52.85556054
"SAU",2085,0.887101401204253,71724.2,53.28491494
"SAU",2090,0.903280406177014,76814.38,53.61469882
"SAU",2095,0.920316720405719,82583.82,53.80550093
"SAU",2100,NA,89066.25,53.84183473
"SDN",2020,0.294079905737687,3691.91,43.849
"SDN",2021,0.296421283738969,3612.31,44.909
"SDN",2022,0.299396764033258,3560.47,45.992
"SDN",2023,0.303633947841564,3560.47,47.095
"SDN",2024,0.308672348452784,3593.5,48.216
"SDN",2025,0.314359792906666,3654.17,49.353
"SDN",2026,0.32210704190116,3810.35,50.25787568
"SDN",2027,0.329692800065589,3966.53,51.16275137
"SDN",2028,0.337128819898691,4122.72,52.06762705
"SDN",2029,0.344424924844902,4278.9,52.97250273
"SDN",2030,0.351590500626784,4435.08,53.87737842
"SDN",2035,0.388592375402911,5388.51,58.28523273
"SDN",2040,0.425251350504774,6650.85,62.48051631
"SDN",2045,0.463611640574836,8262.94,66.3539813
"SDN",2050,0.498307580631084,10287.41,69.8303704
"SDN",2055,0.531990101515088,12805.27,72.87662859
"SDN",2060,0.566105491411719,15938.43,75.46832843
"SDN",2065,0.598417005196406,19813.41,77.56066894
"SDN",2070,0.631489543280828,24518.06,79.14024102
"SDN",2075,0.663728412588058,30140.72,80.1698318
"SDN",2080,0.694335660162049,36770.05,80.64673866
"SDN",2085,0.721910674845484,44523.88,80.60900606
"SDN",2090,0.750006191658234,53502.78,80.11037436
"SDN",2095,0.777845829934045,63753.95,79.22890745
"SDN",2100,NA,75293.11,78.01938515
"SEN",2020,0.521352134384289,3330.14,16.744
"SEN",2021,0.525242719025076,3408.18,17.196
"SEN",2022,0.529833145890858,3515.83,17.654
"SEN",2023,0.538873451949605,3814.52,18.117
"SEN",2024,0.545587077646239,4030.86,18.586
"SEN",2025,0.550146995004254,4156.74,19.062
"SEN",2026,0.55480268873639,4284.26,19.47907218
"SEN",2027,0.559380192093708,4411.78,19.89614436
"SEN",2028,0.563883961709926,4539.3,20.31321654
"SEN",2029,0.568318272760835,4666.83,20.73028873
"SEN",2030,0.572686497771365,4794.35,21.14736091
"SEN",2035,0.59158349839674,5480.06,23.21827176
"SEN",2040,0.612610057513423,6416.58,25.25939174
"SEN",2045,0.631508518148114,7635.78,27.23053781
"SEN",2050,0.653704835329503,9207.15,29.08737009
"SEN",2055,0.674563203811831,11202.18,30.78604352
"SEN",2060,0.69431519271519,13678.17,32.30310152
"SEN",2065,0.714593535384462,16666.61,33.64121635
"SEN",2070,0.734478864203406,20217.7,34.80246644
"SEN",2075,0.753109244617169,24374.49,35.78704975
"SEN",2080,0.771117991811401,29179.58,36.58724638
"SEN",2085,0.787847639972141,34707.47,37.17880794
"SEN",2090,0.804679881082612,40999.12,37.5527279
"SEN",2095,0.820874485945351,48082.5,37.70484939
"SEN",2100,NA,55926.35,37.6534824
"SGP",2020,1,91002.76,5.751
"SGP",2021,1,94609.55,5.797
"SGP",2022,1,96536.99,5.843
"SGP",2023,1,98025.68,5.888
"SGP",2024,1,99464.3,5.932
"SGP",2025,1,100780.18,5.974
"SGP",2026,1,101967.92,6.029744066
"SGP",2027,1,103155.67,6.085488131
"SGP",2028,1,104343.42,6.141232197
"SGP",2029,1,105531.17,6.196976262
"SGP",2030,1,106718.92,6.252720328
"SGP",2035,1,109786.1,6.507929421
"SGP",2040,1,112774.13,6.730359364
"SGP",2045,1,115209.37,6.922058854
"SGP",2050,1,117051.18,7.090442224
"SGP",2055,1,118929.71,7.248582109
"SGP",2060,1,120669.91,7.405843981
"SGP",2065,1,122281.21,7.565447221
"SGP",2070,1,124202.53,7.728269841
"SGP",2075,1,126282.12,7.891287576
"SGP",2080,1,128605.68,8.056939349
"SGP",2085,1,130868.17,8.224249592
"SGP",2090,1,133012.25,8.390974492
"SGP",2095,1,135011.73,8.555748253
"SGP",2100,NA,137148.31,8.719448886
"SLB",2020,0.381832845526534,2492.94,0.687
"SLB",2021,0.383640620001572,2476.51,0.704
"SLB",2022,0.387982519354281,2532.22,0.721
"SLB",2023,0.39212541998959,2583.69,0.738
"SLB",2024,0.395459525746983,2612.49,0.756
"SLB",2025,0.398458236874398,2631.93,0.773
"SLB",2026,0.407704378666266,2832.72,0.786550083
"SLB",2027,0.416495098412107,3033.52,0.800100167
"SLB",2028,0.424886866183702,3234.31,0.81365025
"SLB",2029,0.432927008656433,3435.11,0.827200334
"SLB",2030,0.440653791526948,3635.9,0.840750417
"SLB",2035,0.479067489197344,4945.5,0.905919866
"SLB",2040,0.513935473787747,6481.54,0.967217863
"SLB",2045,0.546588963140166,8308.65,1.022708681
"SLB",2050,0.577544612543449,10477.86,1.072069699
"SLB",2055,0.609086828972164,13019.69,1.114333055
"SLB",2060,0.637101519581176,15968.05,1.15014399
"SLB",2065,0.663736957903357,19331,1.179072343
"SLB",2070,0.691242784685813,23127.89,1.201333194
"SLB",2075,0.715580317460719,27416.28,1.216388843
"SLB",2080,0.739153365235783,32296.9,1.223916667
"SLB",2085,0.764123165301271,37817.14,1.222841263
"SLB",2090,0.786103887460305,43953.9,1.215205899
"SLB",2095,0.809314485349292,50675.89,1.201225654
"SLB",2100,NA,57980.95,1.183266416
"SLE",2020,0.334163784192611,1644.14,7.977
"SLE",2021,0.338817918891164,1658.28,8.141
"SLE",2022,0.343915690029591,1681.11,8.306
"SLE",2023,0.349213460852903,1708.26,8.472
"SLE",2024,0.355529426175025,1756.14,8.639
"SLE",2025,0.361868563951039,1805.98,8.806
"SLE",2026,0.371149094628678,1911.08,8.96039343
"SLE",2027,0.38015591086079,2016.19,9.11478686
"SLE",2028,0.388915326990704,2121.29,9.26918029
"SLE",2029,0.397451071038819,2226.39,9.42357372
"SLE",2030,0.405783571778051,2331.5,9.57796715
"SLE",2035,0.446944891035943,3018.88,10.30533839
"SLE",2040,0.487045070087473,3869.38,10.96820483
"SLE",2045,0.527564462674557,4951.85,11.5518339
"SLE",2050,0.566981455197008,6320.13,12.05274153
"SLE",2055,0.602259864539949,8027.09,12.47052955
"SLE",2060,0.63677314899073,10123.26,12.8037048
"SLE",2065,0.668933081765984,12652.86,13.05206819
"SLE",2070,0.699346151973184,15654.2,13.21143884
"SLE",2075,0.727220142860965,19152.45,13.28410628
"SLE",2080,0.753438629777538,23216.79,13.27345503
"SLE",2085,0.77799913412437,27882.61,13.18953906
"SLE",2090,0.800897411484358,33172.56,13.03733561
"SLE",2095,0.824243875380519,39083.86,12.82709775
"SLE",2100,NA,45591.8,12.57087035
"SLV",2020,0.51641467300079,7983.59,6.486
"SLV",2021,0.522456160680886,8277.61,6.518
"SLV",2022,0.527329289663317,8470.44,6.55
"SLV",2023,0.531940528023275,8642.98,6.582
"SLV",2024,0.53635310854882,8800.12,6.613
"SLV",2025,0.540535607457956,8937.71,6.643
"SLV",2026,0.545716495565368,9226.28,6.65869102
"SLV",2027,0.550801956917087,9514.85,6.67438204
"SLV",2028,0.55579729578342,9803.43,6.69007306
"SLV",2029,0.560707094381257,10092,6.70576408
"SLV",2030,0.565535811329096,10380.57,6.7214551
"SLV",2035,0.593167449744434,12154.84,6.752154922
"SLV",2040,0.618066924498025,14170.98,6.737607621
"SLV",2045,0.644070244076764,16500.51,6.685538315
"SLV",2050,0.667370358212818,19133.68,6.593739828
"SLV",2055,0.692119790119774,22064.3,6.465021295
"SLV",2060,0.715347742245496,25265.58,6.298881083
"SLV",2065,0.738766896922847,28822.05,6.099432567
"SLV",2070,0.762604897544706,32837.55,5.870488145
"SLV",2075,0.785209508376999,37265.05,5.615559232
"SLV",2080,0.80642295217489,42045.13,5.3383579
"SLV",2085,0.827010146048928,47190.7,5.043298502
"SLV",2090,0.847042889509833,52729.48,4.742520509
"SLV",2095,0.865840434656833,58671.86,4.436425227
"SLV",2100,NA,64956.93,4.135948213
"SMR",2020,NA,NA,0.034
"SMR",2021,NA,NA,0.034
"SMR",2022,NA,NA,0.034
"SMR",2023,NA,NA,0.034
"SMR",2024,NA,NA,0.034
"SMR",2025,NA,NA,0.034
"SMR",2026,NA,NA,0.034
"SMR",2027,NA,NA,0.034
"SMR",2028,NA,NA,0.034
"SMR",2029,NA,NA,0.034
"SMR",2030,NA,NA,0.034
"SMR",2035,NA,NA,0.034
"SMR",2040,NA,NA,0.034
"SMR",2045,NA,NA,0.034
"SMR",2050,NA,NA,0.034
"SMR",2055,NA,NA,0.034
"SMR",2060,NA,NA,0.034
"SMR",2065,NA,NA,0.034
"SMR",2070,NA,NA,0.034
"SMR",2075,NA,NA,0.034
"SMR",2080,NA,NA,0.034
"SMR",2085,NA,NA,0.034
"SMR",2090,NA,NA,0.034
"SMR",2095,NA,NA,0.034
"SMR",2100,NA,NA,0.034
"SOM",2020,NA,NA,15.893
"SOM",2021,NA,NA,16.36
"SOM",2022,NA,NA,16.842
"SOM",2023,NA,NA,17.339
"SOM",2024,NA,NA,17.851
"SOM",2025,NA,NA,18.377
"SOM",2026,NA,3.84,18.8524228
"SOM",2027,NA,7.67,19.32784559
"SOM",2028,NA,11.51,19.80326839
"SOM",2029,NA,15.34,20.27869119
"SOM",2030,NA,19.18,20.75411399
"SOM",2035,NA,48.27,23.14376161
"SOM",2040,NA,2157.89,25.4955099
"SOM",2045,NA,1481.17,27.75365379
"SOM",2050,NA,1379.42,29.87462397
"SOM",2055,NA,1448.57,31.82340583
"SOM",2060,NA,1610.58,33.58408364
"SOM",2065,NA,1842.14,35.13467378
"SOM",2070,NA,2134.78,36.44642849
"SOM",2075,NA,2488.05,37.50392938
"SOM",2080,NA,2902.02,38.29384703
"SOM",2085,NA,3372.05,38.82125459
"SOM",2090,NA,3893.37,39.09202097
"SOM",2095,NA,4455.97,39.1392708
"SOM",2100,NA,5055.84,38.95196253
"SRB",2020,0.585670160736175,16782.69,8.69138549
"SRB",2021,0.595127254188209,17686.92,8.647368923
"SRB",2022,0.604182183711127,18557.22,8.598321892
"SRB",2023,0.612789247088415,19373.96,8.548017244
"SRB",2024,0.621372132305979,20223.4,8.49645498
"SRB",2025,0.629976758082485,21117.67,8.444892717
"SRB",2026,0.635317613400212,21459.32,8.399653471
"SRB",2027,0.640626264973345,21800.97,8.354414224
"SRB",2028,0.645903466983373,22142.62,8.309174978
"SRB",2029,0.651149941311111,22484.27,8.263935732
"SRB",2030,0.656366379466327,22825.92,8.218696486
"SRB",2035,0.676914175694248,23912.42,7.975192892
"SRB",2040,0.694564565563179,24899.74,7.716382786
"SRB",2045,0.707648324598431,25906.22,7.454571404
"SRB",2050,0.721326580829845,26983.77,7.201963937
"SRB",2055,0.735893062520873,28229.6,6.958260258
"SRB",2060,0.747128119712958,29677.87,6.715557004
"SRB",2065,0.759123156939297,31289.1,6.468651963
"SRB",2070,0.770897676931736,32978.21,6.221546837
"SRB",2075,0.781840307258323,34785.17,5.977943201
"SRB",2080,0.794894640920243,36757.62,5.74394365
"SRB",2085,0.80559715228915,38825.13,5.521048824
"SRB",2090,0.815336776362906,40971.96,5.313160382
"SRB",2095,0.827710900222789,43216.1,5.117577174
"SRB",2100,NA,45596.37,4.932298351
"STP",2020,0.441034468105142,3626.41,0.219
"STP",2021,0.444635764098237,3651.46,0.223
"STP",2022,0.450356979003751,3766.47,0.228
"STP",2023,0.455041434654277,3840.08,0.232
"STP",2024,0.460011951763988,3928.22,0.237
"STP",2025,0.46501353097929,4020.18,0.242
"STP",2026,0.480356548666364,4626.44,0.245409622
"STP",2027,0.494163244024876,5232.7,0.248819244
"STP",2028,0.506769498140079,5838.96,0.252228866
"STP",2029,0.518411359458991,6445.22,0.255638488
"STP",2030,0.529261069863542,7051.48,0.25904811
"STP",2035,0.579826532024271,10701.65,0.273705326
"STP",2040,0.619450007804962,14612.16,0.286699313
"STP",2045,0.652794205849437,18771.54,0.29699055
"STP",2050,0.683388647177776,23234.83,0.30468299
"STP",2055,0.707979847828077,28029.55,0.310296392
"STP",2060,0.729003770727422,33066.08,0.313726804
"STP",2065,0.750386326010242,38303.03,0.314766323
"STP",2070,0.768348097127386,43809.01,0.313207045
"STP",2075,0.786749373251162,49639.21,0.31019244
"STP",2080,0.802342482632204,55915.89,0.30468299
"STP",2085,0.81946727111716,62662.92,0.296782646
"STP",2090,0.835323435121582,69896.29,0.286803265
"STP",2095,0.851303853263365,77572.35,0.275680412
"STP",2100,NA,85738.1,0.262166667
"SUR",2020,0.516773535256454,14131.7,0.587
"SUR",2021,0.519769884034309,14059.7,0.592
"SUR",2022,0.523490427506931,14105.3,0.597
"SUR",2023,0.527649485645943,14223.5,0.602
"SUR",2024,0.531462056692928,14288.4,0.607
"SUR",2025,0.534934045613688,14300.21,0.611
"SUR",2026,0.542189362460033,15086.4,0.611662273
"SUR",2027,0.549193063045691,15872.59,0.612324545
"SUR",2028,0.555968422245588,16658.78,0.612986818
"SUR",2029,0.562535502407117,17444.97,0.613649091
"SUR",2030,0.568911720136696,18231.16,0.614311364
"SUR",2035,0.60273036013482,22903.16,0.613990909
"SUR",2040,0.62803109413668,27065.76,0.610038636
"SUR",2045,0.652399772282194,31489.4,0.602988636
"SUR",2050,0.67432091426855,36028.32,0.592947727
"SUR",2055,0.691435164460582,40758.37,0.579809091
"SUR",2060,0.708865697344616,45660.78,0.565281818
"SUR",2065,0.726538225377038,50610.8,0.549045455
"SUR",2070,0.744129169422686,55742.47,0.532061364
"SUR",2075,0.760413612212785,61136.88,0.513581818
"SUR",2080,0.775965818351632,66664.01,0.494354545
"SUR",2085,0.790804899403566,72279.16,0.474593182
"SUR",2090,0.805007541081579,77985.71,0.452802273
"SUR",2095,0.818638698703573,83789.03,0.431545455
"SUR",2100,NA,89765.55,0.409861364
"SVK",2020,0.747211502559113,30165.47,5.455074013
"SVK",2021,0.753589458774201,31532.5,5.456074026
"SVK",2022,0.759771376757676,32890.64,5.454073999
"SVK",2023,0.765434267302623,34108.42,5.452073972
"SVK",2024,0.770462986885298,35120.38,5.448073918
"SVK",2025,0.775386887343974,36121.93,5.442073836
"SVK",2026,0.779481298501021,37045.14,5.430160859
"SVK",2027,0.783514873379015,37968.36,5.418247881
"SVK",2028,0.787490234665697,38891.57,5.406334904
"SVK",2029,0.791409912436221,39814.79,5.394421927
"SVK",2030,0.795276177380071,40738,5.382508949
"SVK",2035,0.816198047437167,45816.66,5.293212012
"SVK",2040,0.834772519217606,51073.05,5.186680564
"SVK",2045,0.851234702560117,56123.41,5.077730238
"SVK",2050,0.8666150430733,61014.84,4.968779912
"SVK",2055,0.879955863533995,65966.99,4.858217
"SVK",2060,0.89331485534748,71438.74,4.738885653
"SVK",2065,0.906957947246355,77722.64,4.606754406
"SVK",2070,0.92263270661615,84574.61,4.469382255
"SVK",2075,0.935656828599441,91615.6,4.338762808
"SVK",2080,0.950135165507965,98605.36,4.221346406
"SVK",2085,0.961230316540537,105615.2,4.121366088
"SVK",2090,0.973350731213888,112747.63,4.038418708
"SVK",2095,0.983882715684132,120279.79,3.968875946
"SVK",2100,NA,128406.75,3.9074969
"SVN",2020,0.790387654863665,36490.92,2.088439011
"SVN",2021,0.7960589085258,37697.04,2.087438801
"SVN",2022,0.80248670013885,39281.34,2.085438381
"SVN",2023,0.80823750003378,40622.3,2.08343796
"SVN",2024,0.813685780203815,41868.29,2.08143754
"SVN",2025,0.818883930949064,43033.45,2.078436909
"SVN",2026,0.822756087565154,43785.38,2.078792417
"SVN",2027,0.82659585923486,44537.3,2.079147924
"SVN",2028,0.83040419504518,45289.23,2.079503432
"SVN",2029,0.834181921559702,46041.15,2.07985894
"SVN",2030,0.837929902798948,46793.08,2.080214448
"SVN",2035,0.855421400974863,50893.43,2.078535661
"SVN",2040,0.873579534431759,54972.79,2.077054378
"SVN",2045,0.887441299858803,58980.6,2.076560618
"SVN",2050,0.899328340360429,62985.55,2.077054378
"SVN",2055,0.912362219478565,67155.13,2.0757706
"SVN",2060,0.922587949937673,71739.82,2.072906787
"SVN",2065,0.93417526025223,76694.78,2.06984547
"SVN",2070,0.944026434004923,81819.86,2.068956701
"SVN",2075,0.954795107235896,86906.63,2.072808035
"SVN",2080,0.963685892716277,91960.38,2.083275765
"SVN",2085,0.97162879124658,97172.87,2.099668625
"SVN",2090,0.982300315090527,102673.98,2.121690359
"SVN",2095,0.990760049741063,108525.82,2.147069667
"SVN",2100,NA,114696.48,2.173732752
"SWE",2020,0.959901960459124,50742.07,10.33939535
"SWE",2021,0.961019987832725,51141.04,10.39835768
"SWE",2022,0.963176517037201,52153.5,10.4553213
"SWE",2023,0.964841237232641,52890.32,10.51028619
"SWE",2024,0.966300377610178,53512.7,10.56325235
"SWE",2025,0.967778149801091,54153.84,10.61322043
"SWE",2026,0.96970549913544,54904.98,10.67062576
"SWE",2027,0.971616351744515,55656.13,10.72803109
"SWE",2028,0.973511118459311,56407.27,10.78543642
"SWE",2029,0.97539025595266,57158.42,10.84284175
"SWE",2030,0.97725414167459,57909.56,10.90024708
"SWE",2035,0.987713354496482,62117.54,11.15928863
"SWE",2040,0.996296662930085,66288.47,11.42478829
"SWE",2045,1,70591.64,11.72186087
"SWE",2050,1,74669.69,12.04876372
"SWE",2055,1,78380.31,12.38622506
"SWE",2060,1,82385.64,12.7151781
"SWE",2065,1,87408.01,13.03746802
"SWE",2070,1,92741.53,13.36939384
"SWE",2075,1,98075.21,13.72305168
"SWE",2080,1,103430.49,14.08655043
"SWE",2085,1,108806.33,14.43897815
"SWE",2090,1,114443.56,14.776542
"SWE",2095,1,120639.95,15.1169761
"SWE",2100,NA,127511.36,15.49144337
"SWZ",2020,0.427744786377371,8245.45,1.16
"SWZ",2021,0.431073914635273,8273.98,1.172
"SWZ",2022,0.433928195344516,8259.25,1.185
"SWZ",2023,0.436950406525272,8261.46,1.198
"SWZ",2024,0.44077252157148,8340.15,1.21
"SWZ",2025,0.444665293680291,8427.55,1.224
"SWZ",2026,0.449573500729126,8587.98,1.237422914
"SWZ",2027,0.454438357192531,8748.41,1.250845829
"SWZ",2028,0.45926105706347,8908.84,1.264268743
"SWZ",2029,0.464042733962009,9069.27,1.277691657
"SWZ",2030,0.468784465341627,9229.7,1.291114572
"SWZ",2035,0.49216178139025,10058.45,1.351661846
"SWZ",2040,0.519191378673086,11279.86,1.404760845
"SWZ",2045,0.546604410997411,12849.41,1.449210234
"SWZ",2050,0.571723301981913,14776.08,1.483568409
"SWZ",2055,0.597707442109155,17073.23,1.507354839
"SWZ",2060,0.623054440425147,19803.08,1.520489433
"SWZ",2065,0.647720328648099,23045,1.522972191
"SWZ",2070,0.67426421478705,26814.96,1.516004449
"SWZ",2075,0.699733577840347,31158.28,1.500387097
"SWZ",2080,0.724681154312395,36087.3,1.47796218
"SWZ",2085,0.748997490656001,41605.15,1.450411568
"SWZ",2090,0.774854622331449,47763.73,1.417014461
"SWZ",2095,0.798727388537336,54619.87,1.379612903
"SWZ",2100,NA,62191.55,1.338286986
"SXM",2020,NA,NA,0.040733
"SXM",2021,NA,NA,0.040733
"SXM",2022,NA,NA,0.040733
"SXM",2023,NA,NA,0.040733
"SXM",2024,NA,NA,0.040733
"SXM",2025,NA,NA,0.040733
"SXM",2026,NA,NA,0.040733
"SXM",2027,NA,NA,0.040733
"SXM",2028,NA,NA,0.040733
"SXM",2029,NA,NA,0.040733
"SXM",2030,NA,NA,0.040733
"SXM",2035,NA,NA,0.040733
"SXM",2040,NA,NA,0.040733
"SXM",2045,NA,NA,0.040733
"SXM",2050,NA,NA,0.040733
"SXM",2055,NA,NA,0.040733
"SXM",2060,NA,NA,0.040733
"SXM",2065,NA,NA,0.040733
"SXM",2070,NA,NA,0.040733
"SXM",2075,NA,NA,0.040733
"SXM",2080,NA,NA,0.040733
"SXM",2085,NA,NA,0.040733
"SXM",2090,NA,NA,0.040733
"SXM",2095,NA,NA,0.040733
"SXM",2100,NA,NA,0.040733
"SYC",2020,NA,25110.46,0.098
"SYC",2021,NA,25345.51,0.099
"SYC",2022,NA,26190.43,0.099
"SYC",2023,NA,27041.41,0.1
"SYC",2024,NA,27817.93,0.1
"SYC",2025,NA,28597.52,0.101
"SYC",2026,NA,28597.52,0.101124053
"SYC",2027,NA,28597.52,0.101248106
"SYC",2028,NA,28597.52,0.10137216
"SYC",2029,NA,28597.52,0.101496213
"SYC",2030,NA,28597.52,0.101620266
"SYC",2035,NA,26554.84,0.101310133
"SYC",2040,NA,24512.16,0.101413511
"SYC",2045,NA,22469.48,0.101310133
"SYC",2050,NA,20426.8,0.100586489
"SYC",2055,NA,18384.12,0.098932446
"SYC",2060,NA,16341.44,0.097381781
"SYC",2065,NA,14298.76,0.09562436
"SYC",2070,NA,12256.08,0.093970317
"SYC",2075,NA,10213.4,0.092833163
"SYC",2080,NA,8170.72,0.090972364
"SYC",2085,NA,6128.04,0.090145343
"SYC",2090,NA,4085.36,0.088181167
"SYC",2095,NA,2042.68,0.086837257
"SYC",2100,NA,NA,0.085596725
"SYR",2020,NA,NA,17.501
"SYR",2021,NA,NA,18.276
"SYR",2022,NA,NA,19.365
"SYR",2023,NA,NA,20.638
"SYR",2024,NA,NA,21.915
"SYR",2025,NA,NA,23.062
"SYR",2026,NA,372.88,23.2971642
"SYR",2027,NA,745.76,23.53232841
"SYR",2028,NA,1118.64,23.76749261
"SYR",2029,NA,1491.53,24.00265681
"SYR",2030,NA,1864.41,24.23782102
"SYR",2035,NA,4552.86,25.34639846
"SYR",2040,NA,228789.65,26.26033509
"SYR",2045,NA,133510.81,26.91803712
"SYR",2050,NA,103990.17,27.33955577
"SYR",2055,NA,90672.44,27.60432045
"SYR",2060,NA,83742.87,27.7589696
"SYR",2065,NA,80051.08,27.79375459
"SYR",2070,NA,78250.99,27.67256105
"SYR",2075,NA,77919.81,27.37400842
"SYR",2080,NA,78692.65,26.90540818
"SYR",2085,NA,80034.21,26.27551198
"SYR",2090,NA,81798.5,25.50370634
"SYR",2095,NA,83922.37,24.59342545
"SYR",2100,NA,86369.67,23.56217259
"TCA",2020,NA,NA,0.039
"TCA",2021,NA,NA,0.039
"TCA",2022,NA,NA,0.04
"TCA",2023,NA,NA,0.04
"TCA",2024,NA,NA,0.041
"TCA",2025,NA,NA,0.041
"TCA",2026,NA,NA,0.041
"TCA",2027,NA,NA,0.041
"TCA",2028,NA,NA,0.041
"TCA",2029,NA,NA,0.041
"TCA",2030,NA,NA,0.041
"TCA",2035,NA,NA,0.041
"TCA",2040,NA,NA,0.041
"TCA",2045,NA,NA,0.041
"TCA",2050,NA,NA,0.041
"TCA",2055,NA,NA,0.041
"TCA",2060,NA,NA,0.041
"TCA",2065,NA,NA,0.041
"TCA",2070,NA,NA,0.041
"TCA",2075,NA,NA,0.041
"TCA",2080,NA,NA,0.041
"TCA",2085,NA,NA,0.041
"TCA",2090,NA,NA,0.041
"TCA",2095,NA,NA,0.041
"TCA",2100,NA,NA,0.041
"TCD",2020,0.275605622112695,1519.97,16.426
